Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 16:00,2019,12,23,16:00,5.7,,0.5,,69,,27,,22,,,,100.53,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 17:00,2019,12,23,17:00,5.7,,0.3,,68,,26,,18,,,,100.57,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 18:00,2019,12,23,18:00,5.4,,0.1,,69,,27,,23,,,,100.64,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 19:00,2019,12,23,19:00,4.9,,-0.2,,69,,27,,19,,,,100.72,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 20:00,2019,12,23,20:00,4.4,,-0.2,,72,,29,,20,,,,100.87,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 21:00,2019,12,23,21:00,3.5,,-3.5,,60,,31,,23,,,,101.01,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 22:00,2019,12,23,22:00,2.3,,-3.6,,65,,32,,27,,,,101.14,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-23 23:00,2019,12,23,23:00,1.4,,-5.2,,62,,32,,19,,,,101.26,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 0:00,2019,12,24,0:00,1.3,,-5.5,,61,,31,,18,,,,101.32,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 1:00,2019,12,24,1:00,0.7,,-5.2,,64,,29,,18,,,,101.4,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 2:00,2019,12,24,2:00,-0.2,,-6.1,,64,,31,,25,,,,101.51,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 3:00,2019,12,24,3:00,-1.5,,-6.9,,67,,34,,14,,,,101.6,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 4:00,2019,12,24,4:00,-2.2,,-6.6,,72,,30,,12,,,,101.68,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 5:00,2019,12,24,5:00,-2.9,,-7.3,,72,,31,,12,,,,101.75,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 6:00,2019,12,24,6:00,-4.1,,-7.5,,77,,32,,8,,,,101.8,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 7:00,2019,12,24,7:00,-4.1,,-7.7,,76,,31,,10,,,,101.92,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 8:00,2019,12,24,8:00,-4.3,,-8.7,,71,,33,,11,,,,102.01,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 9:00,2019,12,24,9:00,-3.2,,-8.4,,67,,32,,9,,,,102.09,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 10:00,2019,12,24,10:00,-2.5,,-9,,61,,33,,10,,,,102.14,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 11:00,2019,12,24,11:00,-2,,-9.3,,57,,29,,7,,,,102.15,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 12:00,2019,12,24,12:00,-0.6,,-9.2,,52,,36,,3,,,,102.07,,,,-2,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 13:00,2019,12,24,13:00,-0.6,,-9.1,,53,,19,,4,,,,102.04,,,,-2,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 14:00,2019,12,24,14:00,-0.9,,-8.3,,57,,21,,12,,,,102.06,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 15:00,2019,12,24,15:00,-1.5,,999,,57,,28,,6,,,,102.04,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 16:00,2019,12,24,16:00,-1.8,,-8.6,,60,,27,,8,,,,102.09,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 17:00,2019,12,24,17:00,-3,,-8.7,,65,,30,,3,,,,102.07,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 18:00,2019,12,24,18:00,-3.9,,-8.6,,70,,32,,4,,,,102.11,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 19:00,2019,12,24,19:00,-3.4,,-8.7,,67,,2,,3,,,,102.13,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 20:00,2019,12,24,20:00,-5.1,,-8.3,,78,,34,,3,,,,102.16,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 21:00,2019,12,24,21:00,-5.4,,-8.5,,999,,28,,6,,,,102.19,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 22:00,2019,12,24,22:00,-2.9,,-8,,68,,6,,6,,,,102.18,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-24 23:00,2019,12,24,23:00,-4,,-7.5,,76,,13,,8,,,,102.16,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 0:00,2019,12,25,0:00,-4.2,,-8.3,,73,,13,,6,,,,102.11,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 1:00,2019,12,25,1:00,-3.7,,-8.6,,69,,11,,8,,,,102.01,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 2:00,2019,12,25,2:00,-4.1,,-8.1,,73,,11,,11,,,,102.01,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 3:00,2019,12,25,3:00,-4.1,,-8.2,,73,,5,,5,,,,102.02,,,,-6,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 4:00,2019,12,25,4:00,-4.3,,999,,70,,4,,10,,,,101.95,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 5:00,2019,12,25,5:00,-4.9,,-10,,67,,4,,16,,,,101.99,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 6:00,2019,12,25,6:00,-5.2,,-10.2,,68,,4,,16,,,,101.96,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 7:00,2019,12,25,7:00,-5.5,,-10.3,,69,,4,,14,,,,101.99,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 8:00,2019,12,25,8:00,-5.7,,-9.9,,72,,4,,13,,,,101.97,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 9:00,2019,12,25,9:00,-5.4,,-10.1,,69,,4,,11,,,,102,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 10:00,2019,12,25,10:00,-5.1,,-10.3,,67,,4,,14,,,,101.96,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 11:00,2019,12,25,11:00,-4.4,,-9.3,,69,,3,,16,,,,101.91,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 12:00,2019,12,25,12:00,-3.4,,-9.6,,62,,3,,12,,,,101.81,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 13:00,2019,12,25,13:00,-3.6,,-9.3,,64,,4,,14,,,,101.76,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 14:00,2019,12,25,14:00,-3.2,,-9.1,,64,,3,,18,,,,101.75,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 15:00,2019,12,25,15:00,-3.5,,-9.4,,64,,4,,19,,,,101.77,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 16:00,2019,12,25,16:00,-3.9,,-9.2,,67,,4,,16,,,,101.84,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 17:00,2019,12,25,17:00,-3.9,,-9.8,,63,,4,,16,,,,101.91,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 18:00,2019,12,25,18:00,-3.8,,-10.5,,60,,4,,18,,,,101.96,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 19:00,2019,12,25,19:00,-3.8,,-10.1,,62,,4,,14,,,,102,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 20:00,2019,12,25,20:00,-3.8,,-10.2,,61,,4,,19,,,,101.96,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 21:00,2019,12,25,21:00,-3.8,,-10.1,,62,,5,,17,,,,102,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 22:00,2019,12,25,22:00,-4.3,,-9.9,,65,,4,,18,,,,102.05,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-25 23:00,2019,12,25,23:00,-4.9,,-10,,67,,4,,19,,,,102.11,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 0:00,2019,12,26,0:00,-5.5,,-9.9,,71,,4,,22,,,,102.17,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 1:00,2019,12,26,1:00,-6.2,,-10.1,,999,,4,,13,,,,102.23,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 2:00,2019,12,26,2:00,-6.7,,-10.2,,76,,4,,15,,,,102.3,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 3:00,2019,12,26,3:00,-7,,-10.6,,75,,4,,22,,,,102.35,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 4:00,2019,12,26,4:00,-7.1,,-10.9,,999,,4,,20,,,,102.43,,,,-14,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 5:00,2019,12,26,5:00,-7.4,,-11.4,,73,,4,,21,,,,102.41,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 6:00,2019,12,26,6:00,-7.7,,-11.5,,999,,4,,11,,,,102.52,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 7:00,2019,12,26,7:00,-8.3,,-11.8,,76,,4,,19,,,,102.53,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 8:00,2019,12,26,8:00,-8.6,,-12,,77,,4,,13,,,,102.58,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 9:00,2019,12,26,9:00,-8.4,,-11.9,,76,,4,,22,,,,102.65,,,,-16,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 10:00,2019,12,26,10:00,-7.7,,-11.4,,999,,4,,22,,,,102.68,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 11:00,2019,12,26,11:00,-7.2,,-11.3,,72,,4,,22,,,,102.59,,,,-15,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 12:00,2019,12,26,12:00,-6.2,,-10.9,,69,,4,,20,,,,102.51,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 13:00,2019,12,26,13:00,-5.6,,-10.8,,67,,4,,16,,,,102.48,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 14:00,2019,12,26,14:00,-5.6,,-11,,65,,5,,23,,,,102.4,,,,-13,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 15:00,2019,12,26,15:00,-5.3,,-10.9,,65,,5,,20,,,,102.41,,,,-12,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 16:00,2019,12,26,16:00,-5.1,,-10.8,,64,,4,,18,,,,102.42,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 17:00,2019,12,26,17:00,-4.6,,-10.8,,62,,4,,21,,,,102.35,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 18:00,2019,12,26,18:00,-4.4,,-11.2,,59,,4,,21,,,,102.31,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 19:00,2019,12,26,19:00,-4.3,,-10.9,,60,,4,,21,,,,102.3,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 20:00,2019,12,26,20:00,-4.6,,-9,,71,,4,,21,,,,102.21,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 21:00,2019,12,26,21:00,-4.3,,-9.2,,69,,4,,20,,,,102.08,,,,-11,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 22:00,2019,12,26,22:00,-3.9,,-8.5,,71,,4,,13,,,,101.96,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-26 23:00,2019,12,26,23:00,-4.4,,-8.1,,75,,3,,16,,,,101.94,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 0:00,2019,12,27,0:00,-4.2,,-7.2,,80,,3,,17,,,,101.83,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 1:00,2019,12,27,1:00,-3.9,,-5.5,,88,,2,,15,,,,101.75,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 2:00,2019,12,27,2:00,-4.2,,-5.2,,93,,2,,15,,,,101.66,,,,-10,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 3:00,2019,12,27,3:00,-4,,-4.9,,94,,1,,15,,,,101.62,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 4:00,2019,12,27,4:00,-4,,-4.6,,95,,1,,15,,,,101.53,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 5:00,2019,12,27,5:00,-4,,-4.6,,95,,1,,15,,,,101.43,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 6:00,2019,12,27,6:00,-3.5,,-4.2,,95,,1,,12,,,,101.4,,,,-8,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 7:00,2019,12,27,7:00,-3.4,,-4,,96,,2,,15,,,,101.34,,,,-9,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 8:00,2019,12,27,8:00,-2.6,,-3.1,,96,,1,,11,,,,101.3,,,,-7,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 9:00,2019,12,27,9:00,-1.8,,-2.2,,97,,1,,7,,,,-101.24,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 10:00,2019,12,27,10:00,-1.6,,-2,,97,,1,,6,,,,101.15,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 11:00,2019,12,27,11:00,-1.4,,-1.9,,97,,1,,7,,,,101.03,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 12:00,2019,12,27,12:00,-1,,-1.4,,97,,36,,5,,,,100.89,,,,-3,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 13:00,2019,12,27,13:00,-0.9,,-1.3,,97,,1,,2,,,,100.78,,,,-2,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 14:00,2019,12,27,14:00,-0.4,,-0.7,,98,,33,,7,,,,100.88,,,,-3,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 15:00,2019,12,27,15:00,-0.3,,-0.6,,98,,30,,1,,,,100.87,,,,-1,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 16:00,2019,12,27,16:00,0.8,,0.5,,97,,25,,6,,,,100.91,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 17:00,2019,12,27,17:00,1.9,,1.2,,95,,27,,20,,,,101.03,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 18:00,2019,12,27,18:00,NoData,,0.3,,83,,29,,18,,,,101.15,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 19:00,2019,12,27,19:00,NoData,,0.5,,85,,26,,15,,,,101.22,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 20:00,2019,12,27,20:00,NoData,,0.3,,84,,24,,12,,,,101.33,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 21:00,2019,12,27,21:00,3.1,,0.2,,81,,25,,14,,,,101.34,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 22:00,2019,12,27,22:00,3.1,,0.2,,81,,25,,19,,,,101.39,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-27 23:00,2019,12,27,23:00,2.9,,0.1,,81,,25,,14,,,,101.4,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 0:00,2019,12,28,0:00,2.7,,-0.1,,82,,25,,14,,,,101.39,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 1:00,2019,12,28,1:00,2.9,,-0.3,,999,,25,,16,,,,101.39,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 2:00,2019,12,28,2:00,2.9,,-0.5,,999,,25,,12,,,,101.41,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 3:00,2019,12,28,3:00,NoData,,-0.2,,81,,24,,14,,,,101.45,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 4:00,2019,12,28,4:00,2.6,,-0.1,,82,,25,,17,,,,101.46,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 5:00,2019,12,28,5:00,2.4,,0.1,,85,,24,,16,,,,101.47,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 6:00,2019,12,28,6:00,2.2,,0.1,,86,,23,,16,,,,101.51,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 7:00,2019,12,28,7:00,1.7,,-0.5,,85,,26,,14,,,,101.57,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 8:00,2019,12,28,8:00,1.4,,-0.7,,86,,25,,17,,,,101.66,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 9:00,2019,12,28,9:00,2.1,,-1.2,,999,,26,,19,,,,101.999,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 10:00,2019,12,28,10:00,2.7,,-1.2,,75,,26,,18,,,,101.999,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 11:00,2019,12,28,11:00,3.2,,-2.2,,68,,26,,22,,,,101.71,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 12:00,2019,12,28,12:00,3.5,,-2.7,,64,,25,,22,,,,101.67,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 13:00,2019,12,28,13:00,3.7,,-3.1,,61,,25,,24,,,,101.59,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 14:00,2019,12,28,14:00,3.7,,-2.7,,63,,27,,18,,,,101.58,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 15:00,2019,12,28,15:00,3.5,,-2.5,,65,,26,,20,,,,101.55,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 16:00,2019,12,28,16:00,3.1,,-2.6,,66,,25,,20,,,,101.63,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 17:00,2019,12,28,17:00,2.4,,-2.4,,71,,24,,16,,,,101.65,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 18:00,2019,12,28,18:00,2,,-2.4,,72,,24,,15,,,,101.63,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 19:00,2019,12,28,19:00,1.8,,-2.7,,72,,24,,14,,,,101.64,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 20:00,2019,12,28,20:00,1.3,,-2.6,,75,,25,,13,,,,101.67,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 21:00,2019,12,28,21:00,0.4,,-2.6,,80,,25,,12,,,,101.73,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 22:00,2019,12,28,22:00,0.4,,-2.3,,82,,25,,13,,,,101.76,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-28 23:00,2019,12,28,23:00,-0.5,,-2.9,,84,,25,,12,,,,101.8,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 0:00,2019,12,29,0:00,-0.8,,-3.5,,82,,26,,10,,,,101.82,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 1:00,2019,12,29,1:00,-1.2,,-4,,82,,25,,9,,,,101.87,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 2:00,2019,12,29,2:00,-0.6,,-3.9,,999,,27,,9,,,,101.9,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 3:00,2019,12,29,3:00,-0.6,,-4.2,,77,,27,,14,,,,101.96,,,,-5,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 4:00,2019,12,29,4:00,-1.9,,-4.3,,83,,28,,6,,,,101.96,,,,-4,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 5:00,2019,12,29,5:00,-2.1,,-4.3,,85,,34,,2,,,,101.93,,,,-3,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 6:00,2019,12,29,6:00,-1.6,,-4.3,,82,,31,,2,,,,102.02,,,,-2,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 7:00,2019,12,29,7:00,-1.5,,-4.2,,82,,,,0,,,,102.04,,,,,,NA
-73.999,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2019-12-29 8:00,2019,12,29,8:00,-2,,-4.5,,83,,1,,1,,,,102.07,,,,-2,,NA
